Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[nan],[0.2336182336182336],[0.5153061224489796],[0.8265306122448979],[0.9527777777777778],[0.10714285714285714]
[nan],[0.21937321937321938],[0.520408163265306],[0.8673469387755102],[0.17500000000000002],[0.16666666666666666]
[nan],[0.20227920227920226],[0.4438775510204081],[0.7244897959183673],[0.7805555555555556],[0.20238095238095236]
[0.46038034865293187],[0.22792022792022792],[0.3596938775510204],[0.5408163265306122],[0.875],[0.20238095238095236]
[0.4183835182250396],[0.26495726495726496],[0.34183673469387754],[0.4693877551020408],[0.6555555555555556],[0.14285714285714285]
[0.3827258320126783],[0.21652421652421652],[0.3214285714285714],[0.49999999999999994],[0.85],[0.2738095238095238]
[0.3454833597464342],[0.2250712250712251],[0.3086734693877551],[0.4693877551020408],[0.8916666666666667],[0.23809523809523808]
[0.33201267828843106],[0.17094017094017094],[0.3214285714285714],[0.5612244897959183],[0.8472222222222222],[0.14285714285714285]
[0.33122028526148967],[0.13960113960113962],[0.31632653061224486],[0.5918367346938775],[0.888888888888889],[0.10714285714285714]
[nan],[0.1111111111111111],[0.31632653061224486],[0.6326530612244897],[0.775],[0.09523809523809523]
[nan],[0.09971509971509972],[0.3214285714285714],[0.6632653061224489],[0.8250000000000001],[0.13095238095238096]
[nan],[0.09401709401709402],[0.31632653061224486],[0.6632653061224489],[0.9583333333333334],[0.11904761904761904]
[nan],[0.10541310541310542],[0.3214285714285714],[0.6530612244897959],[0.8194444444444445],[0.14285714285714285]
[nan],[0.20512820512820515],[0.34183673469387754],[0.5408163265306122],[0.8055555555555556],[0.19047619047619047]
[nan],[0.3162393162393162],[0.36734693877551017],[0.44897959183673464],[0.7555555555555555],[0.15476190476190477]
[nan],[0.40740740740740744],[0.39030612244897955],[0.3877551020408163],[0.65],[0.14285714285714285]
[nan],[0.4444444444444444],[0.37755102040816324],[0.3469387755102041],[0.5027777777777778],[0.2738095238095238]
[nan],[0.4501424501424502],[0.41326530612244894],[0.37755102040816324],[0.43333333333333335],[0.2857142857142857]
[nan],[0.4444444444444444],[0.43877551020408156],[0.4081632653061224],[0.41944444444444445],[0.369047619047619]
[nan],[0.4273504273504274],[0.4821428571428571],[0.47959183673469385],[0.3888888888888889],[0.32142857142857145]
[nan],[0.3789173789173789],[0.49999999999999994],[0.5612244897959183],[0.4138888888888889],[0.25]
[nan],[0.3418803418803419],[0.5127551020408163],[0.6326530612244897],[0.4],[0.14285714285714285]
[nan],[0.28774928774928776],[0.5153061224489796],[0.7244897959183673],[0.5527777777777778],[0.10714285714285714]
[nan],[0.24216524216524216],[0.49999999999999994],[0.7755102040816326],[0.9583333333333334],[0.10714285714285714]
[nan],[0.19943019943019943],[0.471938775510204],[0.7959183673469387],[0.788888888888889],[0.07142857142857142]
[nan],[0.17094017094017094],[0.4540816326530612],[0.8061224489795917],[0.8277777777777778],[0.09523809523809523]
[nan],[0.14245014245014245],[0.43877551020408156],[0.836734693877551],[0.888888888888889],[0.07142857142857142]
[0.36053882725832015],[0.12535612535612536],[0.4183673469387755],[0.8163265306122448],[0.7527777777777778],[0.09523809523809523]
[0.3050713153724247],[0.12535612535612536],[0.3724489795918367],[0.7244897959183673],[0.7972222222222223],[0.11904761904761904]
[0.27099841521394613],[0.10541310541310542],[0.3596938775510204],[0.7244897959183673],[0.8138888888888889],[0.09523809523809523]
[0.23692551505546752],[0.09401709401709402],[0.3341836734693877],[0.6938775510204082],[0.8972222222222223],[0.14285714285714285]
[0.2115689381933439],[0.08262108262108261],[0.3290816326530612],[0.7040816326530611],[0.8083333333333333],[0.13095238095238096]
[0.1996830427892235],[0.07407407407407408],[0.3290816326530612],[0.7244897959183673],[0.7444444444444445],[0.05952380952380952]
[nan],[0.05982905982905983],[0.3214285714285714],[0.7346938775510203],[0.8416666666666667],[0.13095238095238096]
[nan],[0.07122507122507123],[0.31632653061224486],[0.7040816326530611],[0.8611111111111112],[0.11904761904761904]
[nan],[0.07692307692307693],[0.31632653061224486],[0.6836734693877551],[0.8666666666666667],[0.13095238095238096]
[nan],[0.07977207977207977],[0.31632653061224486],[0.6836734693877551],[0.8472222222222222],[0.13095238095238096]
[nan],[0.18518518518518517],[0.3341836734693877],[0.5612244897959183],[0.6555555555555556],[0.07142857142857142]
[nan],[0.32193732193732194],[0.3086734693877551],[0.37755102040816324],[0.525],[0.15476190476190477]
[nan],[0.45584045584045585],[0.2933673469387755],[0.26530612244897955],[0.48055555555555557],[0.16666666666666666]
[nan],[0.5213675213675214],[0.385204081632653],[0.29591836734693877],[0.5277777777777778],[0.17857142857142855]
[nan],[0.5669515669515669],[0.3954081632653061],[0.2755102040816326],[0.4666666666666667],[0.2738095238095238]
[nan],[0.586894586894587],[0.4081632653061224],[0.2755102040816326],[0.18888888888888888],[0.21428571428571427]
[nan],[0.584045584045584],[0.4438775510204081],[0.3061224489795918],[0.11666666666666667],[0.14285714285714285]
[nan],[0.5612535612535613],[0.30102040816326525],[0.21428571428571427],[0.8916666666666667],[0.21428571428571427]
[nan],[0.4957264957264957],[0.30102040816326525],[0.24489795918367346],[0.763888888888889],[0.19047619047619047]
[nan],[0.39886039886039887],[0.34183673469387754],[0.3469387755102041],[0.8138888888888889],[0.09523809523809523]
[nan],[0.3361823361823362],[0.30102040816326525],[0.3571428571428571],[0.7916666666666667],[0.08333333333333333]
[nan],[0.3646723646723647],[0.2397959183673469],[0.2755102040816326],[0.8555555555555556],[0.22619047619047616]
[nan],[0.3133903133903134],[0.2627551020408163],[0.336734693877551],[0.8277777777777778],[0.07142857142857142]
[nan],[0.396011396011396],[0.22193877551020405],[0.24489795918367346],[0.9111111111111111],[0.3333333333333333]
[0.34310618066561016],[0.3247863247863248],[0.2933673469387755],[0.3571428571428571],[0.913888888888889],[0.22619047619047616]
[0.26862123613312205],[0.27920227920227925],[0.2857142857142857],[0.3877551020408163],[0.5944444444444444],[0.047619047619047616]
[0.25118858954041207],[0.21937321937321938],[0.31632653061224486],[0.4897959183673469],[0.8555555555555556],[0.13095238095238096]
[0.22503961965134706],[0.23931623931623933],[0.36734693877551017],[0.5408163265306122],[0.05555555555555556],[0.25]
[0.22820919175911253],[0.27635327635327633],[0.37755102040816324],[0.5102040816326531],[0.9305555555555556],[0.15476190476190477]
[0.21553090332805075],[0.2222222222222222],[0.35459183673469385],[0.5408163265306122],[0.8666666666666667],[0.16666666666666666]
[nan],[0.20512820512820515],[0.3596938775510204],[0.5714285714285714],[0.8416666666666667],[0.14285714285714285]
[nan],[0.1680911680911681],[0.3724489795918367],[0.6530612244897959],[0.6527777777777778],[0.05952380952380952]
[nan],[0.17663817663817666],[0.39030612244897955],[0.6632653061224489],[0.8083333333333333],[0.11904761904761904]
[nan],[0.18803418803418803],[0.37755102040816324],[0.6326530612244897],[0.8138888888888889],[0.19047619047619047]
[nan],[0.28205128205128205],[0.423469387755102],[0.5714285714285714],[0.8305555555555556],[0.14285714285714285]
[nan],[0.3931623931623932],[0.4540816326530612],[0.47959183673469385],[0.8527777777777779],[0.13095238095238096]
[nan],[0.4672364672364672],[0.48979591836734687],[0.44897959183673464],[0.4777777777777778],[0.14285714285714285]
[nan],[0.5014245014245015],[0.49999999999999994],[0.42857142857142855],[0.3944444444444445],[0.2619047619047619]
[nan],[0.4672364672364672],[0.5790816326530611],[0.5714285714285714],[0.23333333333333334],[0.30952380952380953]
[nan],[0.45584045584045585],[0.6122448979591836],[0.6428571428571428],[0.33611111111111114],[0.2857142857142857]
[nan],[0.452991452991453],[0.6122448979591836],[0.6428571428571428],[0.18333333333333335],[0.2857142857142857]
[nan],[0.4188034188034188],[0.6377551020408163],[0.7448979591836734],[0.23611111111111113],[0.23809523809523808]
[nan],[0.3817663817663818],[0.6403061224489794],[0.8163265306122448],[0.23333333333333334],[0.16666666666666666]
[nan],[0.34757834757834755],[0.6377551020408163],[0.8775510204081632],[0.20555555555555557],[0.07142857142857142]
[nan],[0.31054131054131057],[0.6147959183673468],[0.8979591836734693],[0.036111111111111115],[0.09523809523809523]
[nan],[0.301994301994302],[0.6224489795918366],[0.9387755102040816],[0.03333333333333333],[0.09523809523809523]
[nan],[0.27635327635327633],[0.5816326530612245],[0.8877551020408162],[0.8916666666666667],[0.10714285714285714]
[nan],[0.24786324786324784],[0.5790816326530611],[0.9489795918367346],[0.9555555555555556],[0.11904761904761904]
[0.3629160063391442],[0.2222222222222222],[0.5561224489795917],[0.9489795918367346],[0.8916666666666667],[0.10714285714285714]
[0.25435816164817754],[0.19943019943019943],[0.5331632653061223],[0.9387755102040816],[0.8361111111111111],[0.10714285714285714]
[0.286053882725832],[0.18233618233618235],[0.5153061224489796],[0.9387755102040816],[0.888888888888889],[0.09523809523809523]
[0.1988906497622821],[0.1794871794871795],[0.5127551020408163],[0.9285714285714285],[0.8277777777777778],[0.15476190476190477]
[0.18938193343898574],[0.1794871794871795],[0.5127551020408163],[0.9285714285714285],[0.8138888888888889],[0.11904761904761904]
[0.18462757527733759],[0.1680911680911681],[0.48979591836734687],[0.8979591836734693],[0.8222222222222223],[0.13095238095238096]
[nan],[0.15384615384615385],[0.47704081632653056],[0.8979591836734693],[0.85],[0.09523809523809523]
[nan],[0.14245014245014245],[0.471938775510204],[0.9183673469387754],[0.8138888888888889],[0.09523809523809523]
[nan],[0.1339031339031339],[0.4668367346938775],[0.9183673469387754],[0.7722222222222223],[0.11904761904761904]
[nan],[0.13960113960113962],[0.471938775510204],[0.9183673469387754],[0.8305555555555556],[0.10714285714285714]
[nan],[0.21937321937321938],[0.5153061224489796],[0.8571428571428571],[0.7555555555555555],[0.10714285714285714]
[nan],[0.3190883190883191],[0.5510204081632653],[0.7448979591836734],[0.5972222222222222],[0.16666666666666666]
[nan],[0.4102564102564103],[0.5714285714285714],[0.6326530612244897],[0.5833333333333334],[0.25]
[nan],[0.4472934472934473],[0.5663265306122448],[0.5816326530612245],[0.47222222222222227],[0.2738095238095238]
[nan],[0.45584045584045585],[0.5637755102040816],[0.5612244897959183],[0.525],[0.32142857142857145]
[nan],[0.452991452991453],[0.5918367346938775],[0.6122448979591836],[0.5027777777777778],[0.3571428571428571]
[nan],[0.43874643874643876],[0.6096938775510203],[0.6632653061224489],[0.5055555555555555],[0.2976190476190476]
[nan],[0.3903133903133903],[0.6224489795918366],[0.7653061224489796],[0.5111111111111112],[0.2976190476190476]
[nan],[0.35042735042735046],[0.6326530612244897],[0.8571428571428571],[0.49722222222222223],[0.2857142857142857]
[nan],[0.32193732193732194],[0.6301020408163265],[0.9081632653061223],[0.6361111111111112],[0.17857142857142855]
[nan],[0.29629629629629634],[0.6071428571428571],[0.9081632653061223],[0.8083333333333333],[0.07142857142857142]
[nan],[0.2706552706552707],[0.5994897959183673],[0.9489795918367346],[0.7972222222222223],[0.16666666666666666]
[nan],[0.25925925925925924],[0.5994897959183673],[0.9693877551020408],[0.8444444444444444],[0.14285714285714285]
[nan],[0.24216524216524216],[0.5841836734693877],[0.9795918367346939],[0.8277777777777778],[0.14285714285714285]
[0.28129952456418383],[0.2222222222222222],[0.5663265306122448],[0.9795918367346939],[0.8638888888888889],[0.13095238095238096]
[0.18779714738510303],[0.1965811965811966],[0.5408163265306122],[0.9693877551020408],[0.8305555555555556],[0.11904761904761904]
[0.15610142630744853],[0.16524216524216523],[0.5076530612244897],[0.9489795918367346],[0.8138888888888889],[0.08333333333333333]
[0.14263074484944532],[0.13960113960113962],[0.48469387755102034],[0.9591836734693877],[0.8222222222222223],[0.09523809523809523]
[0.3954041204437402],[0.14529914529914528],[0.49999999999999994],[0.9795918367346939],[0.75],[0.15476190476190477]
[0.1323296354992076],[0.1566951566951567],[0.5153061224489796],[0.9897959183673468],[0.8083333333333333],[0.11904761904761904]
[nan],[0.15384615384615385],[0.5127551020408163],[0.9897959183673468],[0.8444444444444444],[0.17857142857142855]
[nan],[0.16524216524216523],[0.520408163265306],[0.9897959183673468],[0.8388888888888889],[0.11904761904761904]
[nan],[0.18803418803418803],[0.5357142857142857],[0.9795918367346939],[0.8055555555555556],[0.11904761904761904]
[nan],[0.19943019943019943],[0.5357142857142857],[0.9489795918367346],[0.8666666666666667],[0.19047619047619047]
[nan],[0.21652421652421652],[0.548469387755102],[0.9387755102040816],[0.8194444444444445],[0.22619047619047616]
[nan],[0.25925925925925924],[0.5637755102040816],[0.8877551020408162],[0.7777777777777778],[0.17857142857142855]
[nan],[0.301994301994302],[0.5739795918367346],[0.8265306122448979],[0.775],[0.15476190476190477]
[nan],[0.3418803418803419],[0.5714285714285714],[0.7448979591836734],[0.7555555555555555],[0.14285714285714285]
[nan],[0.3418803418803419],[0.5663265306122448],[0.7346938775510203],[0.6944444444444444],[0.19047619047619047]
[nan],[0.32763532763532766],[0.5637755102040816],[0.7551020408163265],[0.6972222222222223],[0.15476190476190477]
[nan],[0.2934472934472935],[0.5918367346938775],[0.8775510204081632],[0.6916666666666667],[0.20238095238095236]
[nan],[0.301994301994302],[0.5918367346938775],[0.8673469387755102],[0.725],[0.07142857142857142]
[nan],[0.2934472934472935],[0.596938775510204],[0.8877551020408162],[0.27222222222222225],[0.05952380952380952]
[nan],[0.2706552706552707],[0.5841836734693877],[0.9081632653061223],[0.5222222222222223],[0.03571428571428571]
[nan],[0.2535612535612536],[0.5790816326530611],[0.9285714285714285],[0.775],[0.13095238095238096]
[nan],[0.23931623931623933],[0.5663265306122448],[0.9387755102040816],[0.8638888888888889],[0.08333333333333333]
[nan],[0.2364672364672365],[0.5637755102040816],[0.9285714285714285],[0.6027777777777777],[0.07142857142857142]
[nan],[0.23931623931623933],[0.5561224489795917],[0.9081632653061223],[0.9805555555555556],[0.17857142857142855]
[0.2591125198098257],[0.22792022792022792],[0.5433673469387754],[0.9081632653061223],[0.8611111111111112],[0.14285714285714285]
[0.1925515055467512],[0.21652421652421652],[0.5408163265306122],[0.9183673469387754],[0.788888888888889],[0.10714285714285714]
[0.29001584786053886],[0.2222222222222222],[0.5357142857142857],[0.8979591836734693],[0.7111111111111111],[0.11904761904761904]
[0.21473851030110938],[0.2136752136752137],[0.5331632653061223],[0.9081632653061223],[0.7722222222222223],[0.10714285714285714]
[0.28288431061806657],[0.2222222222222222],[0.5408163265306122],[0.9081632653061223],[0.6861111111111111],[0.23809523809523808]
[0.15134706814580035],[0.2706552706552707],[0.5433673469387754],[0.8163265306122448],[0.7138888888888889],[0.2738095238095238]
[nan],[0.3190883190883191],[0.5408163265306122],[0.7244897959183673],[0.7027777777777778],[0.23809523809523808]
[nan],[0.26495726495726496],[0.5408163265306122],[0.8163265306122448],[0.4416666666666667],[0.11904761904761904]
[nan],[0.23931623931623933],[0.5331632653061223],[0.8571428571428571],[0.913888888888889],[0.16666666666666666]
[nan],[0.2621082621082621],[0.5357142857142857],[0.8163265306122448],[0.08333333333333334],[0.21428571428571427]
[nan],[0.34757834757834755],[0.5663265306122448],[0.7244897959183673],[0.7277777777777779],[0.25]
[nan],[0.4501424501424502],[0.5714285714285714],[0.5816326530612245],[0.7222222222222222],[0.34523809523809523]
[nan],[0.4843304843304843],[0.5790816326530611],[0.5510204081632653],[0.5111111111111112],[0.3333333333333333]
[nan],[0.50997150997151],[0.5790816326530611],[0.520408163265306],[0.5750000000000001],[0.47619047619047616]
[nan],[0.50997150997151],[0.5714285714285714],[0.5102040816326531],[0.5972222222222222],[0.45238095238095233]
