Values,Temperature,Dew_Point,Humidity,Wind_Bearing,Wind_Speed
8213.330371186441,20.8,12.2,58.0,212.0,2.4
9742.415109322033,19.8,13.8,68.0,224.0,2.0
9400.235003389831,18.4,11.4,64.0,266.0,1.3
8140.967908474577,17.3,7.6,53.0,325.0,1.4
5982.845323076924,16.5,7.1,54.0,335.0,1.6
5425.197795798319,16.6,5.8,49.0,304.0,2.1
5101.6728161016945,17.3,6.2,48.0,295.0,1.5
4540.121660169491,15.9,6.4,53.0,310.0,2.1
3636.873102542373,16.1,6.8,54.0,125.0,0.9
3038.2080347457627,15.5,6.5,55.0,324.0,2.1
2649.193590084746,15.9,6.4,53.0,292.0,1.3
2360.506047457627,15.2,7.0,58.0,317.0,1.2
3903.82093220339,15.4,7.0,57.0,326.0,1.8
7463.72381440678,14.9,6.7,58.0,295.0,1.0
11693.666233050848,13.3,7.1,66.0,247.0,0.4
14303.393546218487,17.0,7.3,53.0,302.0,0.8
13558.249033898304,20.4,7.0,42.0,289.0,1.1
12210.792758474576,22.0,5.8,35.0,287.0,2.8
10804.06979661017,23.3,6.5,34.0,265.0,3.5
10378.010877118642,24.2,6.8,33.0,258.0,3.3
9799.411162711864,24.8,7.4,33.0,270.0,3.1
8407.005168644067,25.2,5.5,28.0,237.0,3.3
6968.752572033899,23.5,11.9,48.0,184.0,4.6
7809.834770338983,21.6,11.0,51.0,197.0,4.8
7628.635289830509,19.8,13.8,68.0,209.0,3.8
8388.249940677966,18.8,14.9,78.0,206.0,2.5
8629.65203983051,18.2,13.3,73.0,238.0,1.3
7985.7806635593215,17.1,12.6,75.0,308.0,0.7
6381.815176923077,16.0,12.3,79.0,315.0,0.7
4702.410473949581,15.1,11.3,78.0,322.0,0.6
3437.9190898305087,14.9,9.9,72.0,302.0,1.5
2310.638246666667,14.7,8.1,65.0,299.0,1.1
,14.0,8.0,67.0,292.0,0.8
2091.4785411206894,14.9,8.0,63.0,305.0,2.1
2814.630092136752,15.7,8.3,61.0,296.0,1.7
2683.571007966102,15.9,8.1,60.0,295.0,1.6
2703.151515862069,15.9,7.8,59.0,284.0,1.1
4707.250621186441,13.8,7.8,67.0,255.0,1.2
8356.784227966102,13.2,7.8,70.0,6.0,0.8
12086.951211864407,16.7,8.7,59.0,129.0,0.9
13976.433159663866,21.0,7.6,42.0,278.0,2.7
12080.665555084746,22.9,7.4,37.0,275.0,2.1
10627.99513983051,24.6,5.9,30.0,238.0,2.2
9592.74441440678,23.9,8.3,37.0,178.0,4.9
8689.170640677967,24.2,8.5,37.0,183.0,4.1
8482.192877966101,22.6,12.0,51.0,176.0,4.8
7353.1420050847455,21.7,13.9,61.0,173.0,4.8
7121.901447457627,21.7,11.7,53.0,204.0,2.9
7409.560325423729,20.5,11.4,56.0,217.0,1.4
8098.390173728813,19.0,12.7,67.0,209.0,0.8
7906.388534745763,18.1,13.4,74.0,350.0,0.9
7913.854954237288,16.6,12.1,75.0,317.0,0.2
6559.592257627119,15.5,10.6,73.0,271.0,1.1
4975.723886324787,15.1,10.0,72.0,294.0,0.6
5312.696026890756,15.2,8.0,62.0,223.0,1.2
2930.5207491525425,15.8,7.6,58.0,214.0,1.5
4468.9228923728815,16.3,7.7,57.0,222.0,1.3
4901.887587068965,15.7,8.0,60.0,323.0,1.3
4731.623698305085,17.8,10.2,61.0,324.0,2.5
5478.962011965811,17.7,8.0,53.0,300.0,3.7
4790.565701694915,17.5,6.7,49.0,298.0,4.0
9628.50268983051,17.3,5.9,47.0,304.0,5.3
12433.152216101695,16.3,5.0,47.0,307.0,5.2
13158.940864406779,15.4,4.5,48.0,312.0,5.6
13314.733924369748,17.1,3.8,41.0,306.0,6.4
12724.869483050847,17.9,4.1,40.0,290.0,5.7
11390.328597457628,19.0,3.6,36.0,290.0,5.2
11086.496097457626,19.9,2.3,31.0,291.0,4.9
10731.029758474577,20.4,1.7,29.0,293.0,4.8
10319.716508474576,20.7,2.1,29.0,285.0,4.4
9423.160245762712,20.7,1.5,28.0,276.0,3.9
8195.072261016949,19.1,1.5,31.0,287.0,3.9
8722.721777966102,17.8,1.3,33.0,293.0,3.3
8477.95378220339,16.7,1.5,36.0,282.0,2.5
9173.080327118645,15.9,1.7,38.0,279.0,2.3
9126.883888135593,15.6,0.9,37.0,290.0,2.8
6936.632507627119,15.3,0.2,36.0,316.0,2.9
5278.3206196581195,14.8,0.6,38.0,307.0,2.3
5799.7974848739495,13.5,0.4,41.0,324.0,1.2
4028.647286440678,13.0,0.6,43.0,332.0,1.1
4726.601327350428,13.3,0.6,42.0,311.0,2.3
4197.104790517242,12.2,0.9,46.0,321.0,1.1
3442.1332675213675,11.4,1.7,51.0,298.0,1.3
2936.579870338983,11.3,2.1,53.0,283.0,0.9
4853.205740677966,9.9,2.7,61.0,98.0,0.7
9329.945244067796,10.9,2.5,56.0,10.0,1.1
12551.92070338983,9.8,2.7,61.0,249.0,0.6
13466.042415254236,13.0,3.0,51.0,232.0,0.5
14538.54574789916,17.0,2.5,38.0,280.0,1.1
13470.979779661018,19.3,2.1,32.0,277.0,3.1
11680.844050847458,20.2,2.1,30.0,291.0,3.5
10379.460397457628,21.0,2.7,30.0,256.0,2.5
10788.762495762712,22.1,1.7,26.0,290.0,3.0
10493.96222542373,20.9,2.3,29.0,274.0,2.5
9379.523397457628,22.7,2.3,26.0,234.0,1.8
8022.260104237288,21.7,1.3,26.0,285.0,2.1
8512.904269491526,19.8,0.2,27.0,200.0,2.4
8663.516049152542,18.2,7.0,48.0,201.0,2.4
9041.479998305085,17.2,6.7,50.0,238.0,1.4
9023.094755932203,18.1,2.5,35.0,281.0,2.1
6683.088880508474,17.1,2.3,37.0,261.0,1.3
5237.095111965812,15.8,1.5,38.0,293.0,1.6
5382.886721848739,15.0,1.9,41.0,271.0,1.4
3124.4233516949153,13.9,2.5,46.0,277.0,1.0
3508.2332762711862,13.5,2.7,48.0,294.0,1.3
4338.377040677967,13.6,3.0,49.0,294.0,1.0
2859.847702222222,13.6,3.9,52.0,290.0,1.4
2945.775718644068,13.5,4.6,55.0,295.0,1.4
4860.958554237288,13.0,5.0,58.0,298.0,1.4
9353.013227118645,12.5,5.1,61.0,314.0,1.5
11895.106144067795,13.0,5.6,61.0,325.0,1.6
12928.286830508474,15.7,6.7,55.0,296.0,0.7
13340.188016806724,20.7,6.5,40.0,266.0,1.2
12919.94097457627,22.6,6.4,35.0,155.0,2.0
11303.073169491527,23.0,6.7,35.0,148.0,2.4
10667.234661016948,23.1,4.1,29.0,119.0,1.9
11680.393495762713,23.6,5.5,31.0,139.0,2.5
11516.150538135593,23.1,5.9,33.0,145.0,2.6
10967.350093220339,21.7,12.0,54.0,149.0,2.7
9004.4246220339,20.3,11.2,56.0,129.0,1.7
9173.416926271188,19.4,11.2,59.0,162.0,0.9
9488.438739830508,18.0,12.6,71.0,156.0,0.2
9227.20432881356,16.8,12.1,74.0,261.0,0.9
9456.621093162394,15.8,9.9,68.0,285.0,0.9
7012.065341525424,14.9,9.0,68.0,301.0,0.8
5481.013846153846,14.2,9.2,72.0,319.0,0.7
4708.127958823529,13.6,9.0,74.0,311.0,0.7
3616.5129872881353,13.1,8.8,75.0,302.0,0.8
3276.6757104347826,12.8,8.3,74.0,301.0,0.9
3747.5121627118647,12.3,8.0,75.0,315.0,0.6
3789.1776196581195,12.9,8.4,74.0,9.0,1.4
2784.487542881356,12.3,8.3,76.0,332.0,0.6
4900.500694067797,11.8,8.3,79.0,328.0,1.2
9418.90944576271,11.4,7.8,79.0,296.0,0.9
12482.49286440678,11.7,8.1,79.0,301.0,0.9
12881.016872881355,15.7,10.0,69.0,303.0,0.9
13211.194142857143,20.9,14.0,65.0,313.0,0.7
13374.275838983052,21.9,14.3,62.0,73.0,1.5
12532.447800847456,22.6,14.7,61.0,134.0,2.2
11645.92006355932,23.1,15.4,62.0,144.0,3.1
11642.363398305086,22.6,16.0,66.0,136.0,2.2
10408.834649152543,22.0,16.0,69.0,135.0,2.6
9407.621149152543,21.2,16.0,72.0,131.0,1.7
9238.829588135593,20.3,16.0,76.0,151.0,1.7
9636.097245762712,19.4,15.7,79.0,152.0,1.0
9522.25859576271,18.3,15.3,83.0,125.0,0.6
10079.016097457628,17.3,14.9,86.0,337.0,0.4
8964.89719237288,16.5,14.5,88.0,336.0,0.5
7470.486345762712,15.6,13.5,87.0,290.0,0.7
5647.025003418803,14.8,12.8,88.0,272.0,0.8
4245.4526815126055,14.2,12.4,89.0,342.0,1.0
2928.6455271186437,13.7,11.6,87.0,300.0,0.8
4007.15066440678,13.3,11.0,86.0,297.0,1.1
3703.1118398305084,12.8,10.5,86.0,294.0,0.7
2870.850799152542,12.2,10.3,88.0,307.0,0.6
3281.2685728813562,11.6,10.0,90.0,309.0,0.9
4831.1919203389825,11.2,9.8,91.0,303.0,0.9
9055.63973220339,11.0,9.6,91.0,290.0,0.6
12143.41358898305,10.9,9.4,91.0,338.0,1.0
13520.599033898305,14.5,11.2,81.0,353.0,0.9
14055.898974789916,19.1,11.7,62.0,51.0,0.7
12829.997432203389,21.6,12.2,55.0,144.0,1.2
11706.968144067796,22.8,13.6,56.0,139.0,1.7
11323.330648305084,24.6,12.8,48.0,172.0,1.4
10833.527415254239,24.1,13.9,53.0,144.0,2.3
10517.352610169492,22.6,13.4,56.0,136.0,2.5
8952.023187288136,22.6,12.5,53.0,140.0,1.8
8233.262691525424,21.1,10.3,50.0,125.0,1.5
8559.47026779661,19.7,13.2,66.0,80.0,1.1
8584.514441525424,18.5,15.5,83.0,62.0,1.3
8323.995298305084,17.1,14.5,85.0,359.0,1.1
8184.416212711864,15.6,12.5,82.0,319.0,0.6
7601.5187898305085,14.0,9.4,74.0,296.0,1.0
6813.494735042735,13.6,8.4,71.0,304.0,1.0
6175.287024369748,13.5,8.0,69.0,296.0,1.0
4236.791835593221,12.7,7.6,71.0,306.0,1.0
4238.427084615384,12.0,7.3,73.0,301.0,0.8
4443.734043103448,11.6,7.0,73.0,304.0,0.8
2498.696378559322,11.0,7.0,76.0,294.0,0.8
2485.1620146551722,10.4,7.1,80.0,297.0,0.8
2695.2825477966103,10.0,7.1,82.0,308.0,0.6
4749.111052542373,10.2,6.8,80.0,285.0,0.9
8579.35751779661,10.9,7.0,77.0,298.0,0.8
12446.471860169493,13.9,8.3,69.0,306.0,0.7
14372.486117647059,19.3,8.3,49.0,164.0,0.3
13476.447,21.7,8.5,43.0,172.0,0.8
11257.246805084746,22.5,9.7,44.0,134.0,2.3
10403.040262711864,22.2,10.6,48.0,127.0,2.5
9991.798861016949,22.6,10.8,47.0,127.0,2.3
9487.928765254237,22.2,10.3,47.0,134.0,2.7
8114.826463559321,21.8,13.7,60.0,147.0,2.6
7581.714484745763,20.3,13.9,67.0,135.0,1.5
7466.689400847457,19.2,14.9,76.0,136.0,0.8
7245.760640677966,18.0,15.1,83.0,206.0,1.1
7457.48576779661,17.2,15.0,87.0,228.0,1.0
7509.6715610169485,16.0,12.7,81.0,284.0,0.7
6427.574883050847,14.9,11.4,80.0,283.0,1.1
5363.081907692308,14.1,10.9,81.0,6.0,0.1
4540.91781764706,13.8,11.1,84.0,344.0,1.0
2984.1664805084747,13.5,9.9,79.0,321.0,0.8
2385.354390338983,13.4,9.8,79.0,322.0,1.1
2209.5077555932203,12.7,9.6,81.0,324.0,1.2
2793.470270940171,12.1,9.2,82.0,320.0,0.6
2115.993615811966,12.4,9.2,81.0,317.0,0.9
3530.317933898305,13.4,9.8,79.0,311.0,0.5
4623.903544915254,14.2,11.2,82.0,314.0,0.9
7853.808933050847,15.1,12.6,85.0,303.0,0.8
10624.239224576271,16.5,14.5,88.0,4.0,1.0
14230.700386554621,18.4,14.7,79.0,46.0,0.8
12645.440559322034,20.2,14.8,71.0,86.0,0.7
11007.410529661016,22.0,15.6,67.0,124.0,1.4
9863.876940677967,22.7,15.3,63.0,146.0,1.8
9309.470576271186,22.0,15.6,67.0,131.0,2.1
8582.270300847458,22.0,14.6,63.0,140.0,2.1
7305.137246610169,21.2,14.3,65.0,137.0,1.7
7259.905373728813,20.2,15.4,74.0,147.0,1.5
7627.631058474576,18.8,15.4,81.0,131.0,1.1
8049.764133050848,17.6,14.9,84.0,150.0,0.6
8055.677628813559,16.5,14.1,86.0,241.0,0.7
7840.900027118644,15.9,14.6,92.0,305.0,0.4
6953.945772033898,15.1,13.5,90.0,343.0,0.1
5163.612318803419,14.4,12.7,90.0,317.0,0.7
4355.976950420168,14.6,13.5,93.0,339.0,0.8
2824.285138983051,15.5,14.3,93.0,350.0,0.9
2835.7294145299143,15.9,14.6,92.0,336.0,0.7
3706.932218803419,15.6,13.7,88.0,309.0,0.4
2822.0542675213674,15.7,14.2,91.0,10.0,1.1
3106.8280237288136,15.7,14.2,91.0,9.0,1.1
4508.90434661017,15.6,14.1,91.0,331.0,1.2
8133.300005084746,14.8,13.7,93.0,1.0,1.4
12168.068826271185,13.8,12.8,94.0,299.0,1.4
13645.20936440678,14.5,12.5,88.0,281.0,0.5
14240.777949579833,18.1,14.6,80.0,181.0,1.2
13748.564250000001,19.9,13.9,68.0,183.0,1.6
11721.387694915253,21.3,12.7,58.0,140.0,2.3
10820.833122881357,21.1,14.5,66.0,141.0,2.2
11109.724550847457,21.1,14.7,67.0,150.0,2.6
10772.64977542373,20.9,15.3,70.0,138.0,1.7
9853.476766949152,20.5,15.3,72.0,134.0,1.9
9667.415237288134,19.5,15.0,75.0,144.0,1.3
9436.309805084746,18.5,15.0,80.0,167.0,1.3
9567.281927350426,17.3,14.4,83.0,213.0,0.5
9954.740647457627,16.6,15.0,90.0,235.0,0.6
8892.865840517241,15.8,14.1,90.0,311.0,0.6
6949.669573728813,14.6,12.4,87.0,284.0,0.9
5047.145987179488,13.7,11.6,87.0,309.0,0.6
4740.431634453782,13.2,11.8,91.0,301.0,0.9
3877.814281355932,12.5,10.2,86.0,293.0,0.8
4587.881372881356,12.9,11.3,90.0,350.0,1.0
4788.988236752137,14.4,13.3,93.0,356.0,1.5
3778.718926724138,15.4,14.2,93.0,8.0,1.3
3585.950047457627,15.0,13.1,88.0,24.0,1.8
4505.371392372881,13.6,11.7,88.0,326.0,1.0
8655.297318644069,13.0,12.1,94.0,342.0,1.2
11583.461436440679,13.5,10.5,82.0,336.0,1.1
12956.52836440678,15.3,13.2,87.0,326.0,1.2
13339.161848739495,17.9,14.6,81.0,18.0,1.0
12779.974072033898,20.0,14.6,71.0,120.0,1.8
10829.94993220339,21.5,15.1,67.0,142.0,2.3
10400.631173728812,22.4,15.5,65.0,159.0,1.7
10513.105080508474,21.8,15.4,67.0,132.0,2.8
10353.589809322033,21.4,15.7,70.0,142.0,2.6
9212.187654237288,21.9,16.0,69.0,135.0,2.2
8200.810330508473,20.4,16.2,77.0,156.0,1.8
8533.636557627118,19.6,15.9,79.0,73.0,2.4
9004.066777118644,19.2,15.4,79.0,82.0,3.2
9080.572416101695,18.8,14.9,78.0,76.0,3.7
8973.66062457627,18.7,14.4,76.0,74.0,3.1
6742.898703389831,18.8,13.9,73.0,66.0,2.7
5388.9816991453,17.6,13.8,78.0,22.0,1.2
4067.794642016807,16.5,13.5,82.0,28.0,1.3
3832.557611016949,16.5,12.8,79.0,27.0,1.0
3833.1165813559323,16.2,12.3,78.0,32.0,1.4
4087.865411111111,15.4,12.1,81.0,327.0,0.7
2950.5568324137935,15.1,11.9,81.0,28.0,2.0
2667.102105128205,14.5,11.7,83.0,7.0,1.4
4575.228351694916,14.1,11.6,85.0,17.0,1.3
8810.15052881356,14.3,11.7,84.0,340.0,0.9
11440.024419491525,15.0,12.1,83.0,354.0,1.5
12265.359220338984,16.2,12.0,76.0,7.0,0.9
12650.944378151262,16.5,14.7,89.0,14.0,1.8
13180.284279661017,17.9,15.7,87.0,57.0,2.2
11946.54059322034,18.9,14.6,76.0,81.0,2.1
9892.064389830508,19.4,13.6,69.0,87.0,2.6
10384.835733050848,20.5,13.3,63.0,65.0,3.4
10017.159648305085,20.8,12.7,60.0,71.0,2.5
9067.832649152542,20.2,12.4,61.0,59.0,3.2
8411.324169491525,18.6,10.4,59.0,3.0,3.7
7826.369483898305,17.3,10.4,64.0,350.0,4.2
8530.472577118644,16.8,10.6,67.0,356.0,3.1
8510.567640677966,17.2,10.5,65.0,358.0,2.1
8855.98475338983,17.7,10.8,64.0,28.0,1.6
7202.19003220339,17.6,11.0,65.0,17.0,1.9
5203.358862393163,17.4,11.9,70.0,350.0,1.3
4384.406466386555,18.6,14.7,78.0,52.0,2.7
3580.3853237288135,18.3,14.4,78.0,61.0,3.0
2790.4492885593218,18.7,13.4,71.0,63.0,4.1
3339.562317948718,18.4,13.1,71.0,61.0,4.2
3661.9992211864405,19.0,13.2,69.0,60.0,5.7
3488.2206796610167,18.7,13.9,74.0,60.0,5.6
4561.613938983051,18.9,14.6,76.0,63.0,6.4
8796.56879661017,18.8,14.9,78.0,63.0,5.1
11585.324148305084,19.0,15.3,79.0,65.0,6.6
12838.362805084746,19.2,15.7,80.0,63.0,6.7
12818.605016806723,19.7,16.1,80.0,64.0,7.2
12487.227355932204,20.2,16.5,79.0,75.0,5.3
11122.67746016949,20.4,16.8,80.0,67.0,7.1
10591.230372881355,20.9,17.3,80.0,65.0,7.6
11932.85734322034,20.6,0.0,82.0,61.0,8.0
11749.238194915255,20.4,17.4,83.0,61.0,6.4
9877.411636440678,19.8,18.3,91.0,68.0,3.5
8510.485233050847,19.6,17.9,90.0,52.0,3.3
8268.349428813559,19.5,16.9,85.0,63.0,3.7
8361.072228205128,19.5,17.1,86.0,63.0,3.8
8797.171751694916,19.4,17.7,90.0,43.0,3.2
8481.825608474577,19.7,17.3,86.0,38.0,3.5
7339.278893220339,19.6,15.3,76.0,47.0,2.3
5446.477113675213,20.0,13.9,68.0,56.0,2.3
5145.837990756302,20.3,14.4,69.0,65.0,2.8
3001.1760398305087,20.5,14.4,68.0,53.0,2.5
3412.035760169492,20.5,14.4,68.0,59.0,2.2
4631.035147413793,20.5,14.1,67.0,51.0,1.9
2775.8757781196578,18.9,12.4,66.0,35.0,1.9
3918.355751525424,18.2,12.2,68.0,47.0,1.2
5116.208654237289,18.3,12.5,69.0,44.0,1.9
9442.65311965812,18.1,12.7,71.0,42.0,1.8
12230.813733050849,18.2,12.6,70.0,45.0,1.7
13741.512686440677,18.3,13.0,71.0,48.0,1.9
14501.09988235294,21.5,15.3,68.0,76.0,3.0
13721.21156779661,22.7,16.0,66.0,68.0,4.8
11816.094648305085,23.5,15.5,61.0,69.0,5.1
11326.146021186441,24.0,15.5,59.0,73.0,5.2
11262.13047457627,24.6,14.7,54.0,74.0,4.4
10711.239144067797,24.0,15.0,57.0,64.0,5.1
9774.785140677966,24.2,14.9,56.0,68.0,4.2
9077.847175423729,23.1,14.4,58.0,70.0,3.0
8521.44523983051,22.5,13.6,57.0,74.0,2.5
8879.49552118644,22.9,10.3,45.0,67.0,3.2
9624.026808474577,23.5,8.8,39.0,64.0,2.4
9215.347930508475,24.0,9.2,39.0,82.0,3.1
7589.560263559322,23.4,12.1,49.0,88.0,2.2
5287.656413675213,23.3,12.6,51.0,74.0,3.6
4679.32133697479,23.0,13.2,54.0,70.0,3.1
4006.114433898305,22.7,13.2,55.0,70.0,3.3
4695.647340170941,22.2,13.9,59.0,67.0,3.7
3351.5626559322036,22.0,13.4,58.0,69.0,3.1
2695.648741025641,22.1,13.8,59.0,67.0,2.4
4710.019201932773,20.4,15.2,72.0,76.0,2.1
2621.185889237288,20.0,16.6,81.0,266.0,0.5
4238.209805932203,17.2,12.7,75.0,264.0,3.4
8308.592594067797,16.4,13.4,82.0,209.0,1.5
12015.51259322034,16.6,13.6,82.0,239.0,0.6
14313.020378151261,17.1,13.5,79.0,24.0,0.8
14490.396796610168,19.8,12.7,64.0,358.0,0.6
11995.246584745762,21.8,13.5,59.0,143.0,2.6
11071.18275,22.5,13.9,58.0,174.0,2.2
10184.894872881356,23.6,15.6,61.0,145.0,2.4
9893.862116101694,24.5,13.9,52.0,188.0,3.3
8324.481588135593,23.3,15.1,60.0,174.0,4.2
7412.039684745762,21.4,15.3,68.0,178.0,3.3
7526.714513559322,20.3,15.1,72.0,200.0,2.2
7584.7007694915255,19.1,15.0,77.0,34.0,0.7
7680.402188983051,18.0,15.3,84.0,359.0,1.8
7423.675292372881,16.9,14.5,86.0,37.0,0.8
6418.0034677966105,16.1,14.2,89.0,351.0,1.0
5354.216444444444,15.9,9.3,65.0,15.0,1.5
4363.718284873949,16.2,8.1,59.0,29.0,2.2
3109.1491694915258,14.4,9.2,71.0,341.0,0.7
3365.165579661017,13.4,8.9,74.0,336.0,1.1
3272.933292307692,12.7,8.5,76.0,320.0,1.0
3597.694665811966,12.7,8.4,75.0,4.0,1.2
2925.315363559322,12.4,8.5,77.0,293.0,0.5
2174.388246355932,11.6,8.1,79.0,309.0,1.0
3482.023088983051,11.3,8.0,80.0,319.0,1.0
7265.412262711864,11.4,8.1,80.0,314.0,0.9
10801.224844915254,13.3,8.5,73.0,323.0,1.3
14161.156134453782,16.5,10.2,66.0,331.0,1.0
13589.444440677966,19.8,14.4,71.0,129.0,1.0
11505.862305084747,21.3,11.6,54.0,104.0,1.4
9689.40622881356,22.2,9.3,44.0,61.0,1.9
9389.751670338983,22.7,9.4,43.0,68.0,2.5
8587.20603983051,22.4,11.1,49.0,138.0,2.3
7230.082898305085,20.2,13.5,65.0,131.0,2.3
7142.1434271186445,19.4,13.2,67.0,97.0,1.3
7438.84995338983,18.5,13.4,72.0,55.0,1.4
8148.022289830508,17.5,13.3,76.0,49.0,0.6
8147.130966949152,16.4,13.0,80.0,342.0,1.2
7582.030933898305,15.5,12.1,80.0,307.0,0.8
6485.1550211864405,14.4,11.3,82.0,291.0,0.9
5210.641569230769,13.8,10.8,82.0,296.0,0.8
4160.4820134453785,13.0,10.0,82.0,310.0,1.0
3031.109409401709,12.8,10.2,84.0,290.0,0.9
2800.931087288136,12.6,9.6,82.0,291.0,1.0
3710.569477586207,12.4,9.8,84.0,292.0,1.0
2713.7105916949154,12.1,9.7,85.0,274.0,0.9
4016.2104152542374,11.8,9.2,84.0,324.0,0.7
4678.954409322034,11.1,8.8,86.0,256.0,0.7
8607.710402542372,11.1,9.0,87.0,291.0,0.9
12207.78902118644,11.5,9.0,85.0,303.0,0.8
13654.153254237288,13.1,9.9,81.0,283.0,0.7
14238.41687394958,14.4,10.6,78.0,258.0,0.5
13623.168398305084,16.3,10.8,70.0,329.0,0.6
12318.936423728812,19.9,10.0,53.0,41.0,1.0
10727.767313559323,22.1,11.2,50.0,140.0,1.7
11219.413055084746,21.8,12.3,55.0,151.0,2.0
11481.92127118644,21.1,13.1,60.0,145.0,2.4
10238.54172881356,20.3,14.9,71.0,148.0,1.9
9463.454744915254,19.2,14.4,74.0,150.0,1.6
8672.604625423728,18.2,15.1,82.0,112.0,1.3
8055.052525423728,17.4,15.1,86.0,101.0,0.8
8846.093931355932,16.4,14.2,87.0,342.0,1.1
8885.554283898306,15.6,13.8,89.0,356.0,1.2
7071.92533943662,14.8,12.8,88.0,327.0,0.8
,14.6,12.8,89.0,280.0,0.7
5234.45574789916,14.4,12.6,89.0,347.0,0.8
3866.4857508474574,13.9,12.1,89.0,284.0,0.5
3000.7618327731093,13.7,11.9,89.0,288.0,0.7
3556.808742608696,13.2,11.1,87.0,285.0,0.7
3519.6653355932203,12.6,10.6,88.0,326.0,0.7
3293.3399377966102,12.5,9.9,84.0,347.0,1.7
4413.582163559322,11.8,9.3,85.0,21.0,0.9
8508.020449152542,11.9,8.9,82.0,338.0,1.2
11883.129385593222,11.2,8.9,86.0,316.0,0.7
13257.53120338983,13.6,9.4,76.0,326.0,0.8
13983.217201680673,17.2,11.0,67.0,311.0,1.1
12622.697330508474,19.5,14.7,74.0,113.0,0.9
11125.754847457627,21.0,15.3,70.0,148.0,1.9
10540.147727118643,21.6,15.0,66.0,143.0,2.5
10776.05472881356,21.7,15.1,66.0,141.0,2.3
10514.453105932203,20.9,14.3,66.0,123.0,3.0
9194.759698305086,21.1,12.7,59.0,71.0,3.4
8452.98772881356,19.3,13.3,68.0,79.0,2.5
8231.949488983051,18.8,13.9,73.0,66.0,2.5
8928.677316949152,18.0,13.5,75.0,75.0,1.0
9045.884536440677,16.6,13.4,81.0,350.0,1.7
9241.497992372882,15.5,13.2,86.0,351.0,1.2
7214.641617796609,14.5,12.5,88.0,332.0,1.0
5601.529153846153,13.6,11.8,89.0,304.0,0.7
6380.852018644067,12.9,11.4,91.0,332.0,1.0
4585.258479661017,12.3,11.0,92.0,323.0,0.9
4117.307049152542,11.7,10.3,91.0,308.0,0.7
3415.003580869565,11.2,9.9,92.0,299.0,0.7
3099.2379939130437,11.0,9.6,91.0,307.0,1.1
4561.521272881356,10.9,9.2,89.0,307.0,1.0
4931.50200677966,10.4,8.7,89.0,308.0,1.2
9063.903066101695,10.1,8.4,89.0,299.0,0.9
12145.318088983051,9.9,8.1,89.0,308.0,1.2
13095.319923728814,12.2,9.6,84.0,297.0,1.0
13625.580277310924,15.9,10.6,71.0,294.0,1.0
12476.330288135592,18.4,9.7,57.0,122.0,0.9
11072.361572033897,20.2,12.4,61.0,91.0,2.0
10140.642251694915,20.7,12.4,59.0,157.0,2.6
10447.116377118644,21.2,12.6,58.0,135.0,1.9
10206.91268220339,21.1,13.3,61.0,146.0,2.2
9302.49932457627,20.3,13.5,65.0,143.0,2.3
8137.355366101695,18.5,13.9,75.0,135.0,2.2
8334.242169491525,17.4,14.1,81.0,58.0,1.6
8553.43210677966,16.4,13.9,85.0,23.0,1.0
8775.373756779662,15.2,13.1,87.0,342.0,1.2
9076.122776271188,14.2,12.4,89.0,15.0,0.8
6970.435253389831,13.2,11.4,89.0,291.0,0.9
5679.688573504273,12.2,10.6,90.0,324.0,0.9
6008.951233613446,11.6,9.3,86.0,297.0,0.9
4135.090133898305,11.0,8.5,85.0,307.0,1.1
3698.74295,10.6,8.1,85.0,310.0,1.0
3787.4454754237286,10.5,7.8,84.0,308.0,1.1
4038.050717241379,10.2,7.6,84.0,298.0,1.0
4384.94706779661,9.8,7.6,86.0,305.0,1.0
4867.928890677966,9.8,7.6,86.0,309.0,1.2
9072.951594067797,10.0,7.6,85.0,300.0,1.0
12167.539826271188,9.7,7.7,87.0,310.0,1.2
12381.609,12.4,8.9,79.0,321.0,0.9
13232.27981512605,15.1,9.9,71.0,286.0,0.4
12474.278737288136,18.3,8.3,52.0,33.0,1.5
11814.672156779661,20.4,10.2,52.0,69.0,1.9
11462.414101694916,20.6,12.3,59.0,103.0,1.7
11870.97443220339,21.0,12.4,58.0,79.0,2.1
11359.088783898305,21.0,9.9,49.0,69.0,3.1
9343.773279661016,20.1,12.8,63.0,73.0,3.5
8496.366265254237,18.7,14.4,76.0,79.0,2.9
8502.008533050848,17.8,14.5,81.0,63.0,2.5
8343.927216949152,17.0,13.2,78.0,19.0,1.2
8832.705098305085,16.4,11.1,71.0,44.0,1.1
9265.55517118644,16.2,10.8,70.0,352.0,1.2
7508.758658947368,15.5,10.5,72.0,21.0,1.1
,14.8,10.4,75.0,345.0,0.9
4238.867415966386,14.8,10.6,76.0,352.0,1.3
3232.953630508475,15.0,10.8,76.0,291.0,0.6
3175.8603271186444,15.3,11.3,77.0,285.0,0.5
3677.6190163793103,15.5,11.7,78.0,312.0,0.9
2842.2336649572653,15.2,11.6,79.0,3.0,1.0
3514.235030508474,14.8,11.2,79.0,0.0,0.9
4710.960609322034,14.5,11.1,80.0,294.0,0.7
9035.525673728813,14.2,11.3,83.0,308.0,0.8
11468.378949152542,14.5,11.2,81.0,309.0,1.0
13165.677466101695,14.9,11.7,81.0,293.0,0.6
13784.044134453783,16.9,12.0,73.0,275.0,0.7
